round,isAdapt,beta,value
0,true,0.01,6.556188044442024E-4
0,true,0.02,154.78107733318183
0,true,0.03,149.00000000685145
0,true,0.04,23.128576255998894
0,true,0.05,9.051749987065705E-4
0,true,0.06,50.42354819544457
0,true,0.07,173.6301880605631
0,true,0.08,148.99522833988829
0,true,0.09,149.00000000000364
0,true,0.1,148.99952269395294
0,true,0.11,149.0000692192025
0,true,0.12,65.08571823344914
0,true,0.13,6.119429995123937E-4
0,true,0.14,107.6381878267332
0,true,0.15,203.38341100006346
0,true,0.16,1.1447104907347239E-4
0,true,0.17,4.8678360053600045E-4
0,true,0.18,131.95440056892357
0,true,0.19,141.80343769003093
0,true,0.2,149.00000187446767
0,true,0.21,0.0022533269980158366
0,true,0.22,0.0027195479979127413
0,true,0.23,0.0011849638185594813
0,true,0.24,163.05527823223656
0,true,0.25,0.0016762252735134098
0,true,0.26,0.0024477298870806408
0,true,0.27,0.0010622592412801168
0,true,0.28,191.39983906462157
0,true,0.29,114.00031311401199
0,true,0.3,141.85995373555033
0,true,0.31,130.30788425225
0,true,0.32,4.5772800149279647E-4
0,true,0.33,3.6817373302428678
0,true,0.34,170.56813820488424
0,true,0.35,106.69870528845104
0,true,0.36,5.793071104562841E-4
0,true,0.37,7.559044388472103E-5
0,true,0.38,210.62452660613417
0,true,0.39,8.752627145440783E-4
0,true,0.4,0.001609171092241013
0,true,0.41,0.0023760997037243214
0,true,0.42,209.53813285719662
0,true,0.43,2.1903002789258608E-5
0,true,0.44,193.42006395362296
0,true,0.45,0.002680864921785542
0,true,0.46,221.84840365243963
0,true,0.47,4.023005203634966E-6
0,true,0.48,161.73317943670008
0,true,0.49,141.258413891263
0,true,0.5,8.149909790517995E-4
0,true,0.51,92.3478103140701
0,true,0.52,0.0012086626593372785
0,true,0.53,0.0015753715981645655
0,true,0.54,9.458195618208265E-4
0,true,0.55,24.017253603125255
0,true,0.56,0.001756979670972214
0,true,0.57,0.0014900000010129588
0,true,0.58,0.0014900000005582115
0,true,0.59,0.0014899999978297274
0,true,0.6,7.151892714318819E-4
0,true,0.61,87.51070552832607
0,true,0.62,0.0016193242390727391
0,true,0.63,0.0014900000005582115
0,true,0.64,5.793065720354207E-4
0,true,0.65,138.6789660281147
0,true,0.66,198.12534383136153
0,true,0.67,1.2918305947096087E-4
0,true,0.68,1.6975044695900579
0,true,0.69,133.0280928131251
0,true,0.7,0.0013857062640454387
0,true,0.71,0.0014900000014677062
0,true,0.72,0.0014899999996487168
0,true,0.73,0.0011343601463522646
0,true,0.74,158.58880741502435
0,true,0.75,0.0013013948337174952
0,true,0.76,0.0025818719987000804
0,true,0.77,0.0023820629976398777
0,true,0.78,182.14019510411435
0,true,0.79,0.0010800927702803165
0,true,0.8,127.40708699764218
0,true,0.81,7.746270293864654E-4
0,true,0.82,166.9731773774638
0,true,0.83,4.867829975410132E-4
0,true,0.84,20.778195331078678
0,true,0.85,127.9199746759241
0,true,0.86,60.58095612731631
0,true,0.87,150.05191233620462
0,true,0.88,0.0015375764933196479
0,true,0.89,211.19773462813828
0,true,0.9,5.513567166417488E-4
0,true,0.91,0.0014900000005582115
0,true,0.92,0.0016992577493510908
0,true,0.93,0.0014511448353005107
0,true,0.94,0.003949690720219223
0,true,0.95,0.0013521748951461632
0,true,0.96,0.004119541561522055
0,true,0.97,0.002226892347607645
0,true,0.98,10.395338426450394
0,true,0.99,89.06240169142802
1,true,0.01,38.94143683355054
1,true,0.02,132.5704074318984
1,true,0.03,258.3377245631307
1,true,0.04,112.84163506359789
1,true,0.05,15.392097390631989
1,true,0.06,110.39511897367538
1,true,0.07,27.9230155083078
1,true,0.08,0.002259252380099497
1,true,0.09,351.3364259037271
1,true,0.1,76.32064145140839
1,true,0.11,0.0020493976084026144
1,true,0.12,108.71691029017299
1,true,0.13,38.052636966391674
1,true,0.14,113.40960760570874
1,true,0.15,0.003926992600099766
1,true,0.16,31.13462868543229
1,true,0.17,53.236269762810025
1,true,0.18,61.95108588591006
1,true,0.19,0.003421577630433603
1,true,0.2,144.925389256141
1,true,0.21,39.918629705894546
1,true,0.22,57.424364260330094
1,true,0.23,71.81333512182755
1,true,0.24,35.24443692417407
1,true,0.25,46.1542128775684
1,true,0.26,30.83806459872494
1,true,0.27,32.38726645965289
1,true,0.28,29.50927806888103
1,true,0.29,8.584727729612496E-4
1,true,0.3,0.0018702057938071448
1,true,0.31,0.0014273610687780547
1,true,0.32,17.92755139570636
1,true,0.33,27.093881350481524
1,true,0.34,0.001850742994065513
1,true,0.35,38.45366087557409
1,true,0.36,34.06452683902512
1,true,0.37,30.19355458105315
1,true,0.38,69.68244656453317
1,true,0.39,9.885344851077662
1,true,0.4,6.941411138090643
1,true,0.41,20.86797362750667
1,true,0.42,21.92122757109246
1,true,0.43,10.360948123814978
1,true,0.44,10.134998426390666
1,true,0.45,28.639944211962302
1,true,0.46,25.417513258276813
1,true,0.47,67.14495370467785
1,true,0.48,2.681063457308653
1,true,0.49,38.28788878463638
1,true,0.5,36.337909123879854
1,true,0.51,46.15347273730788
1,true,0.52,4.237942923737137E-4
1,true,0.53,1.4408027482204488E-4
1,true,0.54,2.81854878608101E-4
1,true,0.55,0.8315837493613856
1,true,0.56,3.3597122763294465
1,true,0.57,5.7717968077033674
1,true,0.58,8.067837343482552
1,true,0.59,10.24783388366734
1,true,0.6,12.311786428257761
1,true,0.61,15.613982479741168
1,true,0.62,9.741590038009349
1,true,0.63,11.654341708427182
1,true,0.64,21.352237490993275
1,true,0.65,30.100970944639357
1,true,0.66,20.719577675114124
1,true,0.67,9.464734664683647
1,true,0.68,12.33152234967406
1,true,0.69,9.174499635378197E-5
1,true,0.7,5.774288229076774E-5
1,true,0.71,9.102162061935815E-5
1,true,0.72,1.9158121040163678E-4
1,true,0.73,3.5942165231972467E-4
1,true,0.74,9.768289297086085
1,true,0.75,2.504066265601068
1,true,0.76,10.561186764847207
1,true,0.77,10.452240968924798
1,true,0.78,7.992797509359661E-5
1,true,0.79,31.76516738909322
1,true,0.8,8.741308774915524E-4
1,true,0.81,9.71233543168637E-4
1,true,0.82,8.377563643320173
1,true,0.83,27.66673925614623
1,true,0.84,35.24231740301184
1,true,0.85,0.001408221136443899
1,true,0.86,12.774545972850774
1,true,0.87,0.009074844164388196
1,true,0.88,2.6002084549277242
1,true,0.89,9.197403590740578
1,true,0.9,6.3326498347071265
1,true,0.91,8.209961494257186
1,true,0.92,8.79075777894252
1,true,0.93,8.075038688763243
1,true,0.94,6.062804223719581
1,true,0.95,2.7540543838114218
1,true,0.96,4.0924336667558237E-4
1,true,0.97,3.0687428011333395E-4
1,true,0.98,6.18889599763861E-4
1,true,0.99,30.143723352679444
2,true,0.01,181.29813087651473
2,true,0.02,398.0392335068226
2,true,0.03,374.9764733215925
2,true,0.04,211.71333464479903
2,true,0.05,83.22932108618488
2,true,0.06,147.16976451456867
2,true,0.07,48.58178694493017
2,true,0.08,92.647399549498
2,true,0.09,231.33064043387276
2,true,0.1,1.2730775463238047
2,true,0.11,23.167327394466156
2,true,0.12,74.32547522861341
2,true,0.13,30.94046592396262
2,true,0.14,35.96923059856272
2,true,0.15,18.714126635575667
2,true,0.16,29.09055555033399
2,true,0.17,41.39104640755795
2,true,0.18,33.261868463205246
2,true,0.19,15.89879320084765
2,true,0.2,11.505025427923101
2,true,0.21,20.855059437717955
2,true,0.22,50.94731875023126
2,true,0.23,8.690729059548175
2,true,0.24,16.71276526821839
2,true,0.25,19.675571439611304
2,true,0.26,35.85029768323511
2,true,0.27,9.202937086601196
2,true,0.28,19.864816363546353
2,true,0.29,6.593315172331813
2,true,0.3,7.135875780894821
2,true,0.31,21.492498189236585
2,true,0.32,54.63522011991836
2,true,0.33,19.052936431564376
2,true,0.34,23.129101206010546
2,true,0.35,4.690954790093201
2,true,0.36,11.163020546849566
2,true,0.37,9.046110813576888
2,true,0.38,12.69027701366258
2,true,0.39,21.26637346785833
2,true,0.4,23.959643196359593
2,true,0.41,18.695050883448175
2,true,0.42,4.50857923809599
2,true,0.43,1.3575008436171174
2,true,0.44,4.474525473786343
2,true,0.45,28.04767727979015
2,true,0.46,15.873947434301044
2,true,0.47,9.366208975419795
2,true,0.48,13.480561241191936
2,true,0.49,8.29322393948496
2,true,0.5,6.131795001145292
2,true,0.51,3.5878380765971087
2,true,0.52,6.536040147089523
2,true,0.53,7.167658741510309
2,true,0.54,7.68182589035041
2,true,0.55,8.078541593609657
2,true,0.56,8.35780585128839
2,true,0.57,8.519618663386439
2,true,0.58,8.563980029903703
2,true,0.59,7.7950805155019225
2,true,0.6,11.545834195140515
2,true,0.61,21.31849758885255
2,true,0.62,12.80199611454276
2,true,0.63,6.651939233950088
2,true,0.64,5.321997461435785
2,true,0.65,6.506863297903692
2,true,0.66,4.797496492398295
2,true,0.67,3.5906362330763386
2,true,0.68,2.8564906403077543
2,true,0.69,2.4803471543192472
2,true,0.7,2.154087598813021
2,true,0.71,1.8777119737886778
2,true,0.72,1.6512202792472408
2,true,0.73,1.4746125151879141
2,true,0.74,1.3478886816111526
2,true,0.75,1.271048778516473
2,true,0.76,0.6169154316876302
2,true,0.77,3.8896812431567014
2,true,0.78,14.970870928284057
2,true,0.79,1.3323030846750044
2,true,0.8,10.273611263307998
2,true,0.81,12.029567783270522
2,true,0.82,12.454090876346527
2,true,0.83,14.269842989504468
2,true,0.84,0.5309478277531525
2,true,0.85,2.97202058163748E-6
2,true,0.86,7.635657539140084E-5
2,true,0.87,2.481781825736107E-4
2,true,0.88,5.184368453683419E-4
2,true,0.89,1.2629249935075677
2,true,0.9,4.186795876876204
2,true,0.91,5.677761328087058
2,true,0.92,7.687805800680508
2,true,0.93,7.700431444417973
2,true,0.94,6.184303127010196
2,true,0.95,5.363063487093768
2,true,0.96,5.459334819103788
2,true,0.97,6.473117123040879
2,true,0.98,8.404410398904133
2,true,0.99,7.267200293391852
3,true,0.01,597.3215754784251
3,true,0.02,651.9498587722046
3,true,0.03,235.5358787533005
3,true,0.04,208.44356941627484
3,true,0.05,134.55514154760021
3,true,0.06,137.64432341698193
3,true,0.07,87.78946932591134
3,true,0.08,79.47553913714364
3,true,0.09,103.53345689377238
3,true,0.1,53.66902057833204
3,true,0.11,34.1474703046988
3,true,0.12,48.337550732579984
3,true,0.13,36.549653662316814
3,true,0.14,28.01654389922078
3,true,0.15,47.868177096054296
3,true,0.16,49.65434713616037
3,true,0.17,51.13800796658438
3,true,0.18,11.828608478543629
3,true,0.19,32.17382976357612
3,true,0.2,27.846849929341033
3,true,0.21,9.19901069208754
3,true,0.22,7.808142484297605
3,true,0.23,39.02924010574952
3,true,0.24,23.57032775711059
3,true,0.25,29.84972054595511
3,true,0.26,36.54871894847929
3,true,0.27,2.19489113337022
3,true,0.28,3.3837130949896164
