round,isAdapt,beta,value
1,true,0.52,28.442094083519347
1,true,0.53,28.442096574985
1,true,0.54,28.442098356753586
1,true,0.55,28.44343192698345
1,true,0.56,28.46448511044157
1,true,0.57,28.510239359191388
1,true,0.58,28.57953423327698
1,true,0.59,28.671209292742397
1,true,0.6,28.784104097631683
1,true,0.61,28.93814262164245
1,true,0.62,29.05843286413775
1,true,0.63,29.15892490277647
1,true,0.64,29.317470178680114
1,true,0.65,29.644488258276184
1,true,0.66,29.869874474763265
1,true,0.67,29.915883451356176
1,true,0.68,30.03685637171919
1,true,0.69,30.10809410959906
1,true,0.7,30.108094800971074
1,true,0.71,30.108095488726224
1,true,0.72,30.108096845672996
1,true,0.73,30.108099544619936
1,true,0.74,30.110451818771594
1,true,0.75,30.14992303704212
1,true,0.76,30.30719815504269
1,true,0.77,30.37493891743975
1,true,0.78,30.59597473308196
1,true,0.79,30.68820400382637
1,true,0.8,31.146618640475015
1,true,0.81,31.146626656173027
1,true,0.82,31.151130129057144
1,true,0.83,31.333458657046542
1,true,0.84,31.653920512135745
1,true,0.85,31.957873628553337
1,true,0.86,32.05875124655673
1,true,0.87,32.11322240903129
1,true,0.88,32.11693058925336
1,true,0.89,32.290054932279695
1,true,0.9,32.339027922071935
1,true,0.91,32.41282140819581
1,true,0.92,32.498905434040864
1,true,0.93,32.584314845858444
1,true,0.94,32.65608448989992
1,true,0.95,32.70124921241663
1,true,0.96,32.71020852973998
1,true,0.97,32.71021176500788
1,true,0.98,32.71021604850694
1,true,0.99,33.288281767064774
2,true,0.01,10.929227664632691
2,true,0.02,14.488604714916375
2,true,0.03,17.88509895336865
2,true,0.04,20.057199462253294
2,true,0.05,21.29589969955386
2,true,0.06,22.289041149025202
2,true,0.07,23.476582952523792
2,true,0.08,24.20574451521957
2,true,0.09,24.816721818512328
2,true,0.1,25.26098203923605
2,true,0.11,25.692812801608355
2,true,0.12,26.38574878783431
2,true,0.13,27.070978004146735
2,true,0.14,27.803574138034488
2,true,0.15,28.414736826969445
