round,isAdapt,beta,value
1,true,0.21,5.155409942290134E-4
1,true,0.22,9.373738762974426E-8
1,true,0.23,2.2711139445164008E-4
1,true,0.24,9.009584053956132E-4
1,true,0.25,0.0016757906394104793
1,true,0.26,0.0020706961087171294
1,true,0.27,1.8654543191587436E-4
1,true,0.28,0.004915962539598695
1,true,0.29,0.001887275237322683
1,true,0.3,4.6139180263718345
1,true,0.31,105.30518572631354
1,true,0.32,11.582536050357248
1,true,0.33,75.2280901771021
1,true,0.34,0.004329762750785449
1,true,0.35,27.561528867787217
1,true,0.36,11.217554200287395
1,true,0.37,2.102872515121021
1,true,0.38,0.004611303347701323
1,true,0.39,34.62185245472824
1,true,0.4,189.11472505195525
1,true,0.41,5.605374346373537E-4
1,true,0.42,4.20274178281943E-4
1,true,0.43,2.2617760282628296E-4
1,true,0.44,0.0038098959375929553
1,true,0.45,6.413548626884449
1,true,0.46,9.87111423314741
1,true,0.47,9.523707361583632
1,true,0.48,0.0022421275525630335
1,true,0.49,90.95079378774585
1,true,0.5,0.003008313908139826
1,true,0.51,0.009535486409731675
1,true,0.52,101.75110284774564
1,true,0.53,3.824375847898409E-4
1,true,0.54,1.4855706854177697E-4
1,true,0.55,1.0484039955827029E-4
1,true,0.56,30.933110650092203
1,true,0.57,1.0092643094594678E-6
1,true,0.58,2.470647104928503E-4
1,true,0.59,9.453668546939298E-4
1,true,0.6,5.347842502487765E-4
1,true,0.61,1.8132669697479287E-4
1,true,0.62,0.002821315700202831
1,true,0.63,0.0011090196084637682
1,true,0.64,3.548470294845174E-4
1,true,0.65,1.912427410388773E-5
1,true,0.66,1.7540802796983144
1,true,0.67,4.371503616594964
1,true,0.68,5.817667818426003
1,true,0.69,6.092572885191828
1,true,0.7,7.877684833158128
1,true,0.71,31.3783518973637
1,true,0.72,0.00765511160193455
1,true,0.73,89.65124254557395
1,true,0.74,4.2261531885342265
1,true,0.75,0.8342903782820486
1,true,0.76,4.503155449706355
1,true,0.77,0.001389162984196446
1,true,0.78,3.5599586186663146E-4
1,true,0.79,1.8913835413059132E-4
1,true,0.8,9.73109556525742E-5
1,true,0.81,8.051366705785767E-5
1,true,0.82,1.387464884601286E-4
1,true,0.83,2.7200941959648617E-4
1,true,0.84,14.905676517650022
1,true,0.85,29.245619343882254
1,true,0.86,6.388362944266191
1,true,0.87,6.001509549729462
1,true,0.88,15.65353354478384
1,true,0.89,0.004827505683351774
1,true,0.9,8.293781388601928E-4
1,true,0.91,21.025663074329714
1,true,0.92,7.140890365917585E-4
1,true,0.93,37.56922638785454
1,true,0.94,26.780248646557766
1,true,0.95,24.4700455367381
1,true,0.96,30.348820774237538
1,true,0.97,26.529015871907177
1,true,0.98,25.954986039737946
1,true,0.99,25.84832827201558
2,true,0.01,221.7153615437428
2,true,0.02,420.194963251226
2,true,0.03,241.24031730812385
2,true,0.04,193.24627688778764
2,true,0.05,30.751762133727425
2,true,0.06,4.227796633116668
2,true,0.07,102.32363413371058
2,true,0.08,130.30935707589288
2,true,0.09,108.84694384244449
2,true,0.1,21.01286842722402
2,true,0.11,60.85227577618252
2,true,0.12,65.38306090514106
2,true,0.13,29.001391833946855
2,true,0.14,28.15482934940451
2,true,0.15,42.34426031298972
2,true,0.16,20.350290511119766
2,true,0.17,15.728779763341151
2,true,0.18,12.00292591742101
2,true,0.19,9.172728973359312
2,true,0.2,7.238188931155946
2,true,0.21,6.199305790811366
2,true,0.22,6.0560795523252295
2,true,0.23,6.808510215697368
2,true,0.24,8.456597780928078
2,true,0.25,18.12178583205707
2,true,0.26,14.576770127554482
2,true,0.27,22.32864744460869
2,true,0.28,42.81674909309777
2,true,0.29,38.04292148129889
2,true,0.3,36.297718689323574
2,true,0.31,5.698104145187244
2,true,0.32,17.870317333241474
2,true,0.33,33.52593190419066
2,true,0.34,4.167531986242011
2,true,0.35,24.150868124492717
2,true,0.36,17.970929734307106
2,true,0.37,14.228106523571569
2,true,0.38,8.996566967623835
2,true,0.39,0.0022080040034779813
2,true,0.4,17.013282313826494
