isAdapt,round,chain,value
true,1,148,0.0
true,2,0,0.6936656551253441
true,2,1,0.044542949797351274
true,2,2,0.9106995085082406
true,2,3,0.9033540071670594
true,2,4,0.8927578737344187
true,2,5,0.9736141005770027
true,2,6,0.8256420353898928
true,2,7,0.9108233614316634
true,2,8,0.927785384099751
true,2,9,0.9830556054434955
true,2,10,0.9199525986685765
true,2,11,1.0
true,2,12,1.0
true,2,13,0.9235647092761701
true,2,14,0.9952816128784747
true,2,15,0.9455589691435271
true,2,16,0.8993436151610144
true,2,17,0.9828359628116867
true,2,18,0.11077842176386761
true,2,19,0.6747909229029462
true,2,20,1.0
true,2,21,0.9691372923845104
true,2,22,0.970433368453056
true,2,23,0.9827742527132679
true,2,24,0.820528950389759
true,2,25,0.9766727795122936
true,2,26,0.994942340647529
true,2,27,0.2714113725249445
true,2,28,0.6550792729216481
true,2,29,0.9293348577189755
true,2,30,0.7167433154768788
true,2,31,0.9884913900068112
true,2,32,0.9862746083392184
true,2,33,0.9755120899087169
true,2,34,1.0
true,2,35,0.9976142801920356
true,2,36,0.9313777646365715
true,2,37,0.8693898142230356
true,2,38,0.08941158335944507
true,2,39,0.984649588517289
true,2,40,1.0
true,2,41,0.9903856383322016
true,2,42,1.0
true,2,43,0.9531100879748804
true,2,44,0.989924262527923
true,2,45,0.6360755030613772
true,2,46,0.8116534654470225
true,2,47,0.9189705645869864
true,2,48,0.9320507226625754
true,2,49,0.9952147110661086
true,2,50,0.9438715218058336
true,2,51,0.8850418721913438
true,2,52,0.9376586368592497
true,2,53,0.7038364555452241
true,2,54,0.9911061319140528
true,2,55,0.9639456719298034
true,2,56,0.8963477645595972
true,2,57,0.3488089041065694
true,2,58,0.984387313793277
true,2,59,0.9895205554171502
true,2,60,0.5685161479470474
true,2,61,0.9760715677697519
true,2,62,0.5423979976557266
true,2,63,0.9846325119875621
true,2,64,0.9909152696790767
true,2,65,0.9911546063813247
true,2,66,5.2236703841653565E-5
true,2,67,0.9743515260966028
true,2,68,0.9922413088247182
true,2,69,0.9920063426596091
true,2,70,0.933863745068882
true,2,71,0.7678521398326568
true,2,72,0.4954515814404688
true,2,73,0.6717291208306866
true,2,74,0.9328026505298139
true,2,75,0.9729707033344299
true,2,76,0.9792421766200432
true,2,77,0.9650234818607192
true,2,78,0.9441091421255545
true,2,79,0.9270390470789016
true,2,80,0.8879557673481762
true,2,81,0.5470500004723454
true,2,82,1.0
true,2,83,0.9704338675220364
true,2,84,0.9507664183596485
true,2,85,0.9461690503639935
true,2,86,0.7504427753827452
true,2,87,0.6588559727814973
true,2,88,0.5520086781219018
true,2,89,0.9531392551742972
