"","model","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"268","CHRVariational",16,"SKL","OFF",2,1,-0.837288318540581,0.182849385459079,4.57911475304335
"269","CHRVariational",16,"SKL","OFF",3,0.5,-0.27812325436096,0.213616488376289,1.30197465783185
"270","CHRVariational",16,"SKL","OFF",3,1,-0.27812325436096,0.21361648837629,1.30197465783185
"271","CHRVariational",32,"ApproxRejection","IS",-1,0.5,2.493715878971,0.22265680443877,11.199818865885
"272","CHRVariational",32,"ApproxRejection","IS",-1,1,2.59941383473682,0.18514658543228,14.0397611366567
"273","CHRVariational",32,"ApproxRejection","IS",0,0.5,-0.0369329737026515,0.021808945364632,1.69347820745824
"274","CHRVariational",32,"ApproxRejection","IS",0,1,-0.0408792961590019,0.018148007436181,2.25255011068061
"275","CHRVariational",32,"ApproxRejection","IS",1,0.5,0.0307349892438181,0.00824289485724402,3.72866447723855
"276","CHRVariational",32,"ApproxRejection","IS",1,1,0.0335883848009717,0.00729871784473455,4.60195688002969
"277","CHRVariational",32,"ApproxRejection","IS",2,0.5,-0.0644632554938984,0.0254484348602074,2.5330931292241
"278","CHRVariational",32,"ApproxRejection","IS",2,1,-0.0718045538399266,0.0222300758672615,3.23006337309329
"279","CHRVariational",32,"ApproxRejection","IS",3,0.5,-0.0655883412665536,0.041235730698733,1.59057060843035
"280","CHRVariational",32,"ApproxRejection","IS",3,1,-0.073706837986928,0.0350937887202347,2.10028157901428
"281","CHRVariational",32,"ApproxRejection","MCMC",-1,0.5,2.71600118942438,0.18323116013895,14.8228128194175
"282","CHRVariational",32,"ApproxRejection","MCMC",-1,1,2.71600118942438,0.183231160138951,14.8228128194175
"283","CHRVariational",32,"ApproxRejection","MCMC",0,0.5,-0.0434518727794663,0.0167608153561751,2.59246772045953
"284","CHRVariational",32,"ApproxRejection","MCMC",0,1,-0.0434518727794663,0.016760815356175,2.59246772045954
"285","CHRVariational",32,"ApproxRejection","MCMC",1,0.5,0.0356025712521078,0.00689919986131028,5.16039134505465
"286","CHRVariational",32,"ApproxRejection","MCMC",1,1,0.0356025712521078,0.00689919986131029,5.16039134505464
"287","CHRVariational",32,"ApproxRejection","MCMC",2,0.5,-0.0765512320429694,0.0218291891624217,3.50682892861408
"288","CHRVariational",32,"ApproxRejection","MCMC",2,1,-0.0765512320429694,0.0218291891624217,3.50682892861409
"289","CHRVariational",32,"ApproxRejection","MCMC",3,0.5,-0.0790299297043189,0.0337173507562595,2.34389499565435
"290","CHRVariational",32,"ApproxRejection","MCMC",3,1,-0.0790299297043189,0.0337173507562596,2.34389499565434
"291","CHRVariational",32,"ApproxRejection","OFF",-1,0.5,2.77695616262701,0.150026519877998,18.5097685721513
"292","CHRVariational",32,"ApproxRejection","OFF",-1,1,2.77695616262701,0.150026519877999,18.5097685721512
"293","CHRVariational",32,"ApproxRejection","OFF",0,0.5,-0.0423124205572402,0.0151047640541531,2.80126325744269
"294","CHRVariational",32,"ApproxRejection","OFF",0,1,-0.0423124205572402,0.0151047640541531,2.80126325744269
"295","CHRVariational",32,"ApproxRejection","OFF",1,0.5,0.0346061145657469,0.0062264446433312,5.5579253567783
"296","CHRVariational",32,"ApproxRejection","OFF",1,1,0.0346061145657469,0.00622644464333116,5.55792535677833
"297","CHRVariational",32,"ApproxRejection","OFF",2,0.5,-0.0740997526538168,0.0197706691381679,3.74796382135418
"298","CHRVariational",32,"ApproxRejection","OFF",2,1,-0.0740997526538168,0.0197706691381678,3.74796382135419
"299","CHRVariational",32,"ApproxRejection","OFF",3,0.5,-0.0762465953643595,0.0307099349016925,2.4827989902433
"300","CHRVariational",32,"ApproxRejection","OFF",3,1,-0.0762465953643595,0.0307099349016925,2.4827989902433
"301","CHRVariational",32,"Rejection","IS",-1,0.5,2.493715878971,0.22265680443877,11.199818865885
"302","CHRVariational",32,"Rejection","IS",-1,1,2.59941383473682,0.18514658543228,14.0397611366567
"303","CHRVariational",32,"Rejection","IS",0,0.5,0.139138472262683,0.0956121501926781,1.45523839786357
"304","CHRVariational",32,"Rejection","IS",0,1,0.258183288271221,0.120681637448114,2.13937508415251
"305","CHRVariational",32,"Rejection","IS",1,0.5,0.0256969773352297,0.0527704440443421,0.48695776206918
"306","CHRVariational",32,"Rejection","IS",1,1,0.105381017664819,0.0991667435445957,1.06266490053119
"307","CHRVariational",32,"Rejection","IS",2,0.5,-0.0899132541751428,0.135307125968726,0.664512334671307
"308","CHRVariational",32,"Rejection","IS",2,1,-0.482582749068496,0.118242610566325,4.08129308679129
"309","CHRVariational",32,"Rejection","IS",3,0.5,-0.00729569791749798,0.0774799077444938,0.0941624497225405
"310","CHRVariational",32,"Rejection","IS",3,1,-0.14647473173012,0.107325649661784,1.36476911336393
"311","CHRVariational",32,"Rejection","MCMC",-1,0.5,2.71600118942438,0.183231160138951,14.8228128194175
"312","CHRVariational",32,"Rejection","MCMC",-1,1,2.71600118942438,0.183231160138951,14.8228128194175
"313","CHRVariational",32,"Rejection","MCMC",0,0.5,0.271815479172699,0.257033796328665,1.05750871307652
"314","CHRVariational",32,"Rejection","MCMC",0,1,0.271815479172699,0.257033796328664,1.05750871307652
"315","CHRVariational",32,"Rejection","MCMC",1,0.5,0.183219866596604,0.199679938182329,0.917567724952444
"316","CHRVariational",32,"Rejection","MCMC",1,1,0.183219866596604,0.19967993818233,0.917567724952442
"317","CHRVariational",32,"Rejection","MCMC",2,0.5,-0.645307681648139,0.323653342731274,1.99382362685477
"318","CHRVariational",32,"Rejection","MCMC",2,1,-0.645307681648139,0.323653342731275,1.99382362685476
"319","CHRVariational",32,"Rejection","MCMC",3,0.5,-0.218350856539619,0.283195852899282,0.771024202170345
"320","CHRVariational",32,"Rejection","MCMC",3,1,-0.218350856539619,0.283195852899282,0.771024202170345
"321","CHRVariational",32,"Rejection","OFF",-1,0.5,2.77695616262701,0.150026519877999,18.5097685721513
"322","CHRVariational",32,"Rejection","OFF",-1,1,2.77695616262701,0.150026519877998,18.5097685721514
"323","CHRVariational",32,"Rejection","OFF",0,0.5,0.260752028993053,0.199371815244752,1.30786805884749
"324","CHRVariational",32,"Rejection","OFF",0,1,0.260752028993053,0.199371815244751,1.30786805884749
"325","CHRVariational",32,"Rejection","OFF",1,0.5,0.173216745112094,0.182026320179235,0.951602740425304
"326","CHRVariational",32,"Rejection","OFF",1,1,0.173216745112094,0.182026320179235,0.951602740425306
"327","CHRVariational",32,"Rejection","OFF",2,0.5,-0.619809120101098,0.238744477050721,2.59611919721778
"328","CHRVariational",32,"Rejection","OFF",2,1,-0.619809120101098,0.238744477050721,2.59611919721778
"329","CHRVariational",32,"Rejection","OFF",3,0.5,-0.180415216563669,0.242729888230478,0.743275654592484
"330","CHRVariational",32,"Rejection","OFF",3,1,-0.180415216563669,0.242729888230479,0.74327565459248
"331","CHRVariational",32,"SKL","IS",-1,0.5,0.888242916427806,0.187436329151253,4.73890478142596
"332","CHRVariational",32,"SKL","IS",-1,1,0.986270424209336,0.16182652539363,6.0946153407812
"333","CHRVariational",32,"SKL","IS",0,0.5,0.145179787690622,0.1002918820004,1.44757267283152
"334","CHRVariational",32,"SKL","IS",0,1,0.209984639438297,0.13749924205047,1.52716943240473
"335","CHRVariational",32,"SKL","IS",1,0.5,0.066659687528266,0.0820842877100225,0.812088273991648
"336","CHRVariational",32,"SKL","IS",1,1,0.099925760191772,0.120220896161631,0.831184622492137
"337","CHRVariational",32,"SKL","IS",2,0.5,-0.241868912111334,0.104495826775967,2.31462747914217
"338","CHRVariational",32,"SKL","IS",2,1,-0.350478825234969,0.134132913191447,2.61292189139838
"339","CHRVariational",32,"SKL","IS",3,0.5,-0.0553980686198326,0.100987957207932,0.548561136906346
"340","CHRVariational",32,"SKL","IS",3,1,-0.0908728906616616,0.105658513139287,0.860062175414736
"341","CHRVariational",32,"SKL","MCMC",-1,0.5,1.06775192123626,0.196387233748071,5.43697215372964
"342","CHRVariational",32,"SKL","MCMC",-1,1,1.06775192123626,0.196387233748072,5.43697215372963
"343","CHRVariational",32,"SKL","MCMC",0,0.5,0.228728343424207,0.186810211061736,1.22438887105919
"344","CHRVariational",32,"SKL","MCMC",0,1,0.228728343424207,0.186810211061735,1.22438887105919
"345","CHRVariational",32,"SKL","MCMC",1,0.5,0.137934683921832,0.168203154133967,0.820048141380112
"346","CHRVariational",32,"SKL","MCMC",1,1,0.137934683921832,0.168203154133967,0.820048141380114
"347","CHRVariational",32,"SKL","MCMC",2,0.5,-0.429157815802968,0.18402038407386,2.33212107431924
"348","CHRVariational",32,"SKL","MCMC",2,1,-0.429157815802968,0.18402038407386,2.33212107431923
"349","CHRVariational",32,"SKL","MCMC",3,0.5,-0.12550849148986,0.139305027066445,0.900961681949898
"350","CHRVariational",32,"SKL","MCMC",3,1,-0.12550849148986,0.139305027066444,0.9009616819499
"351","CHRVariational",32,"SKL","OFF",-1,0.5,1.07042929181782,0.107863695084639,9.92390712164891
"352","CHRVariational",32,"SKL","OFF",-1,1,1.07042929181782,0.107863695084639,9.92390712164887
"353","CHRVariational",32,"SKL","OFF",0,0.5,0.240180916468891,0.119394986082017,2.01164993900081
"354","CHRVariational",32,"SKL","OFF",0,1,0.240180916468891,0.119394986082017,2.0116499390008
"355","CHRVariational",32,"SKL","OFF",1,0.5,0.143198673942302,0.123214056207003,1.16219430112523
"356","CHRVariational",32,"SKL","OFF",1,1,0.143198673942302,0.123214056207003,1.16219430112523
"357","CHRVariational",32,"SKL","OFF",2,0.5,-0.418941089025204,0.0890062833675146,4.70687094410357
"358","CHRVariational",32,"SKL","OFF",2,1,-0.418941089025204,0.0890062833675146,4.70687094410358
"359","CHRVariational",32,"SKL","OFF",3,0.5,-0.107358623782432,0.0857955425598956,1.25133101999422
"360","CHRVariational",32,"SKL","OFF",3,1,-0.107358623782432,0.0857955425598955,1.25133101999422
"361","ConjugateNormal",4,"ApproxRejection","IS",-1,0.5,0.726789139717503,0.0854765429932519,8.50279052318343
"362","ConjugateNormal",4,"ApproxRejection","IS",-1,1,0.742901283608808,0.0819977716836299,9.06001795359912
"363","ConjugateNormal",4,"ApproxRejection","IS",0,0.5,-0.670594780385928,0.068935290466149,9.72788793448585
"364","ConjugateNormal",4,"ApproxRejection","IS",0,1,-0.710285331522394,0.0791175101367272,8.97759965265479
"365","ConjugateNormal",4,"ApproxRejection","MCMC",-1,0.5,0.770767449787153,0.0767414950190903,10.04368561748
"366","ConjugateNormal",4,"ApproxRejection","MCMC",-1,1,0.770767449787153,0.0767414950190903,10.04368561748
"367","ConjugateNormal",4,"ApproxRejection","MCMC",0,0.5,-0.72603794028666,0.0913334252867518,7.94931251080511
"368","ConjugateNormal",4,"ApproxRejection","MCMC",0,1,-0.72603794028666,0.0913334252867518,7.94931251080511
"369","ConjugateNormal",4,"ApproxRejection","OFF",-1,0.5,0.784273686018299,0.0495947620552624,15.8136394554005
"370","ConjugateNormal",4,"ApproxRejection","OFF",-1,1,0.784273686018299,0.0495947620552623,15.8136394554006
"371","ConjugateNormal",4,"ApproxRejection","OFF",0,0.5,-0.699855001960372,0.117701270774586,5.94602757773692
"372","ConjugateNormal",4,"ApproxRejection","OFF",0,1,-0.699855001960372,0.117701270774586,5.94602757773692
"373","ConjugateNormal",4,"Rejection","IS",-1,0.5,0.726789139717503,0.0854765429932519,8.50279052318343
"374","ConjugateNormal",4,"Rejection","IS",-1,1,0.742901283608808,0.0819977716836299,9.06001795359912
"375","ConjugateNormal",4,"Rejection","IS",0,0.5,-0.556970667238867,0.081304373941771,6.85043916133911
"376","ConjugateNormal",4,"Rejection","IS",0,1,-0.679269097149212,0.130391283809205,5.20946705412572
"377","ConjugateNormal",4,"Rejection","MCMC",-1,0.5,0.770767449787153,0.0767414950190903,10.04368561748
"378","ConjugateNormal",4,"Rejection","MCMC",-1,1,0.770767449787153,0.0767414950190903,10.04368561748
"379","ConjugateNormal",4,"Rejection","MCMC",0,0.5,-0.759228081829515,0.204113378497833,3.71963899386231
"380","ConjugateNormal",4,"Rejection","MCMC",0,1,-0.759228081829515,0.204113378497833,3.71963899386231
"381","ConjugateNormal",4,"Rejection","OFF",-1,0.5,0.784273686018299,0.0495947620552624,15.8136394554005
"382","ConjugateNormal",4,"Rejection","OFF",-1,1,0.784273686018299,0.0495947620552624,15.8136394554005
"383","ConjugateNormal",4,"Rejection","OFF",0,0.5,-0.678770566770013,0.290488119552358,2.33665517135778
"384","ConjugateNormal",4,"Rejection","OFF",0,1,-0.678770566770013,0.290488119552358,2.33665517135778
"385","ConjugateNormal",4,"SKL","IS",-1,0.5,0.602578330656269,0.147458126667059,4.08643690433428
"386","ConjugateNormal",4,"SKL","IS",-1,1,0.627584058631567,0.145665390864612,4.30839511641355
"387","ConjugateNormal",4,"SKL","IS",0,0.5,-1.12483611500971,0.323857883871712,3.47323987164471
"388","ConjugateNormal",4,"SKL","IS",0,1,-1.23978330603518,0.379446334553551,3.2673482206486
"389","ConjugateNormal",4,"SKL","MCMC",-1,0.5,0.66630405912863,0.164433290275441,4.0521238613696
"390","ConjugateNormal",4,"SKL","MCMC",-1,1,0.66630405912863,0.164433290275442,4.0521238613696
"391","ConjugateNormal",4,"SKL","MCMC",0,0.5,-1.34212815446814,0.287366438897506,4.67044154361684
"392","ConjugateNormal",4,"SKL","MCMC",0,1,-1.34212815446814,0.287366438897506,4.67044154361684
"393","ConjugateNormal",4,"SKL","OFF",-1,0.5,0.673951846293428,0.127989083459092,5.26569788671732
"394","ConjugateNormal",4,"SKL","OFF",-1,1,0.673951846293428,0.127989083459092,5.26569788671732
"395","ConjugateNormal",4,"SKL","OFF",0,0.5,-1.29763294765788,0.246710997900128,5.25972882726202
"396","ConjugateNormal",4,"SKL","OFF",0,1,-1.29763294765788,0.246710997900128,5.25972882726202
"397","ConjugateNormal",8,"ApproxRejection","IS",-1,0.5,0.774051560135836,0.065495029187947,11.8184779781468
"398","ConjugateNormal",8,"ApproxRejection","IS",-1,1,0.768575136428798,0.0587048837779767,13.0921839371247
"399","ConjugateNormal",8,"ApproxRejection","IS",0,0.5,-0.758673223089652,0.0634935093296508,11.9488311655718
"400","ConjugateNormal",8,"ApproxRejection","IS",0,1,-0.763191353334813,0.0567209463943556,13.4551942774135
"401","ConjugateNormal",8,"ApproxRejection","MCMC",-1,0.5,0.785139724773358,0.0715952799192522,10.9663615486785
"402","ConjugateNormal",8,"ApproxRejection","MCMC",-1,1,0.785139724773358,0.0715952799192522,10.9663615486785
"403","ConjugateNormal",8,"ApproxRejection","MCMC",0,0.5,-0.765024439726085,0.0669143841324319,11.4328847174623
"404","ConjugateNormal",8,"ApproxRejection","MCMC",0,1,-0.765024439726085,0.0669143841324319,11.4328847174623
"405","ConjugateNormal",8,"ApproxRejection","OFF",-1,0.5,0.800847693450165,0.0506014518861578,15.8265753965301
"406","ConjugateNormal",8,"ApproxRejection","OFF",-1,1,0.800847693450165,0.0506014518861578,15.8265753965301
"407","ConjugateNormal",8,"ApproxRejection","OFF",0,0.5,-0.748692678640679,0.0745268369387708,10.0459473311042
"408","ConjugateNormal",8,"ApproxRejection","OFF",0,1,-0.748692678640679,0.0745268369387707,10.0459473311042
"409","ConjugateNormal",8,"Rejection","IS",-1,0.5,0.774051560135836,0.0654950291879471,11.8184779781468
"410","ConjugateNormal",8,"Rejection","IS",-1,1,0.768575136428798,0.0587048837779768,13.0921839371247
"411","ConjugateNormal",8,"Rejection","IS",0,0.5,-0.652471332087554,0.0658252087506726,9.91218021896342
"412","ConjugateNormal",8,"Rejection","IS",0,1,-0.719891911534482,0.0737403665532314,9.76252146800503
"413","ConjugateNormal",8,"Rejection","MCMC",-1,0.5,0.785139724773358,0.0715952799192522,10.9663615486784
"414","ConjugateNormal",8,"Rejection","MCMC",-1,1,0.785139724773358,0.0715952799192522,10.9663615486785
"415","ConjugateNormal",8,"Rejection","MCMC",0,0.5,-0.752950888643413,0.266566886357051,2.82462273890568
"416","ConjugateNormal",8,"Rejection","MCMC",0,1,-0.752950888643413,0.266566886357051,2.82462273890568
"417","ConjugateNormal",8,"Rejection","OFF",-1,0.5,0.800847693450165,0.0506014518861578,15.8265753965301
"418","ConjugateNormal",8,"Rejection","OFF",-1,1,0.800847693450165,0.0506014518861578,15.8265753965301
"419","ConjugateNormal",8,"Rejection","OFF",0,0.5,-0.787541655546255,0.287447446503149,2.73977614039312
"420","ConjugateNormal",8,"Rejection","OFF",0,1,-0.787541655546255,0.28744744650315,2.73977614039311
"421","ConjugateNormal",8,"SKL","IS",-1,0.5,0.278062373048224,0.0497963943088135,5.58398608790454
"422","ConjugateNormal",8,"SKL","IS",-1,1,0.276131612778468,0.0420835450579757,6.56151026245674
"423","ConjugateNormal",8,"SKL","IS",0,0.5,-0.529076976773889,0.110952229167472,4.76851146429241
"424","ConjugateNormal",8,"SKL","IS",0,1,-0.52810437404306,0.0839020443167171,6.29429685943704
"425","ConjugateNormal",8,"SKL","MCMC",-1,0.5,0.301247267000301,0.0936114868732319,3.21805877742598
"426","ConjugateNormal",8,"SKL","MCMC",-1,1,0.301247267000301,0.093611486873232,3.21805877742598
"427","ConjugateNormal",8,"SKL","MCMC",0,0.5,-0.569586204327106,0.136094322599549,4.1852311944201
"428","ConjugateNormal",8,"SKL","MCMC",0,1,-0.569586204327106,0.136094322599549,4.18523119442011
"429","ConjugateNormal",8,"SKL","OFF",-1,0.5,0.295213286725348,0.0668442278691508,4.41643648428755
"430","ConjugateNormal",8,"SKL","OFF",-1,1,0.295213286725348,0.0668442278691508,4.41643648428755
"431","ConjugateNormal",8,"SKL","OFF",0,0.5,-0.564336758924066,0.110829667301712,5.09192865650108
"432","ConjugateNormal",8,"SKL","OFF",0,1,-0.564336758924066,0.110829667301712,5.09192865650108
"433","ConjugateNormal",16,"ApproxRejection","IS",-1,0.5,0.777201306014495,0.0381696736425383,20.3617487876119
"434","ConjugateNormal",16,"ApproxRejection","IS",-1,1,0.763531460855554,0.0342987848469425,22.2611810961466
"435","ConjugateNormal",16,"ApproxRejection","IS",0,0.5,-0.77452032583175,0.0382422245620777,20.2530144284491
"436","ConjugateNormal",16,"ApproxRejection","IS",0,1,-0.763920204217064,0.0346342927305355,22.0567577389432
"437","ConjugateNormal",16,"ApproxRejection","MCMC",-1,0.5,0.764850379374557,0.0418602443349358,18.2715220975485
"438","ConjugateNormal",16,"ApproxRejection","MCMC",-1,1,0.764850379374557,0.0418602443349358,18.2715220975485
"439","ConjugateNormal",16,"ApproxRejection","MCMC",0,0.5,-0.768152730522487,0.0374715693579623,20.4996146060603
"440","ConjugateNormal",16,"ApproxRejection","MCMC",0,1,-0.768152730522487,0.0374715693579623,20.4996146060604
"441","ConjugateNormal",16,"ApproxRejection","OFF",-1,0.5,0.795376269069475,0.0332200921787762,23.9426267931197
"442","ConjugateNormal",16,"ApproxRejection","OFF",-1,1,0.795376269069475,0.0332200921787762,23.9426267931198
"443","ConjugateNormal",16,"ApproxRejection","OFF",0,0.5,-0.734398662962847,0.0452794346408665,16.2192542549995
"444","ConjugateNormal",16,"ApproxRejection","OFF",0,1,-0.734398662962847,0.0452794346408663,16.2192542549996
"445","ConjugateNormal",16,"Rejection","IS",-1,0.5,0.777201306014495,0.0381696736425383,20.3617487876119
"446","ConjugateNormal",16,"Rejection","IS",-1,1,0.763531460855554,0.0342987848469425,22.2611810961466
"447","ConjugateNormal",16,"Rejection","IS",0,0.5,-0.733194438212735,0.049921629829931,14.6869090754954
"448","ConjugateNormal",16,"Rejection","IS",0,1,-0.752718849949015,0.0538102966464119,13.9883794898055
"449","ConjugateNormal",16,"Rejection","MCMC",-1,0.5,0.764850379374557,0.0418602443349358,18.2715220975485
"450","ConjugateNormal",16,"Rejection","MCMC",-1,1,0.764850379374557,0.0418602443349357,18.2715220975485
"451","ConjugateNormal",16,"Rejection","MCMC",0,0.5,-0.859043580931957,0.258800141495943,3.31933196004618
"452","ConjugateNormal",16,"Rejection","MCMC",0,1,-0.859043580931957,0.258800141495944,3.31933196004617
"453","ConjugateNormal",16,"Rejection","OFF",-1,0.5,0.795376269069475,0.0332200921787762,23.9426267931197
"454","ConjugateNormal",16,"Rejection","OFF",-1,1,0.795376269069475,0.0332200921787762,23.9426267931198
"455","ConjugateNormal",16,"Rejection","OFF",0,0.5,-0.742586319951738,0.35119799799164,2.11443779349053
"456","ConjugateNormal",16,"Rejection","OFF",0,1,-0.742586319951738,0.35119799799164,2.11443779349054
"457","ConjugateNormal",16,"SKL","IS",-1,0.5,0.128366751380947,0.0124290065043815,10.327997763594
"458","ConjugateNormal",16,"SKL","IS",-1,1,0.126269726742072,0.0111384720232332,11.3363598237435
"459","ConjugateNormal",16,"SKL","IS",0,0.5,-0.254925263676671,0.0284422818388773,8.96289774219937
"460","ConjugateNormal",16,"SKL","IS",0,1,-0.251043409441475,0.0261794956881205,9.58931418817941
"461","ConjugateNormal",16,"SKL","MCMC",-1,0.5,0.123495254257216,0.0410117979125811,3.01121288367931
"462","ConjugateNormal",16,"SKL","MCMC",-1,1,0.123495254257216,0.0410117979125811,3.0112128836793
"463","ConjugateNormal",16,"SKL","MCMC",0,0.5,-0.263533472991186,0.0662179461495164,3.97978929150328
"464","ConjugateNormal",16,"SKL","MCMC",0,1,-0.263533472991186,0.0662179461495164,3.97978929150328
"465","ConjugateNormal",16,"SKL","OFF",-1,0.5,0.138555961545165,0.0331002667481053,4.18594697739395
"466","ConjugateNormal",16,"SKL","OFF",-1,1,0.138555961545165,0.0331002667481054,4.18594697739394
"467","ConjugateNormal",16,"SKL","OFF",0,0.5,-0.260252654030257,0.0507073402167699,5.13244538005143
"468","ConjugateNormal",16,"SKL","OFF",0,1,-0.260252654030257,0.0507073402167698,5.13244538005144
"469","ConjugateNormal",32,"ApproxRejection","IS",-1,0.5,0.790459270856935,0.0294409103051596,26.8490091734155
"470","ConjugateNormal",32,"ApproxRejection","IS",-1,1,0.772506613756528,0.0267197062484864,28.9114935086641
"471","ConjugateNormal",32,"ApproxRejection","IS",0,0.5,-0.789817273791357,0.0296188456249224,26.6660383660184
"472","ConjugateNormal",32,"ApproxRejection","IS",0,1,-0.773183709862356,0.0270630861367556,28.5696799675873
"473","ConjugateNormal",32,"ApproxRejection","MCMC",-1,0.5,0.774225150459265,0.028046782190271,27.6047763770859
"474","ConjugateNormal",32,"ApproxRejection","MCMC",-1,1,0.774225150459265,0.028046782190271,27.6047763770858
"475","ConjugateNormal",32,"ApproxRejection","MCMC",0,0.5,-0.771545141812333,0.028489768062512,27.081482029598
"476","ConjugateNormal",32,"ApproxRejection","MCMC",0,1,-0.771545141812333,0.0284897680625118,27.0814820295981
"477","ConjugateNormal",32,"ApproxRejection","OFF",-1,0.5,0.798954241625378,0.0263936949499496,30.270647711146
"478","ConjugateNormal",32,"ApproxRejection","OFF",-1,1,0.798954241625378,0.0263936949499495,30.2706477111461
"479","ConjugateNormal",32,"ApproxRejection","OFF",0,0.5,-0.747620386963694,0.0300724963926163,24.8606027648326
"480","ConjugateNormal",32,"ApproxRejection","OFF",0,1,-0.747620386963694,0.0300724963926163,24.8606027648326
"481","ConjugateNormal",32,"Rejection","IS",-1,0.5,0.790459270856935,0.0294409103051597,26.8490091734155
"482","ConjugateNormal",32,"Rejection","IS",-1,1,0.772506613756528,0.0267197062484865,28.9114935086641
"483","ConjugateNormal",32,"Rejection","IS",0,0.5,-0.77093465073496,0.0456249986142356,16.8971983375451
"484","ConjugateNormal",32,"Rejection","IS",0,1,-0.772522761806306,0.0466100227328699,16.5741768939648
"485","ConjugateNormal",32,"Rejection","MCMC",-1,0.5,0.774225150459265,0.0280467821902711,27.6047763770857
"486","ConjugateNormal",32,"Rejection","MCMC",-1,1,0.774225150459265,0.028046782190271,27.6047763770858
"487","ConjugateNormal",32,"Rejection","MCMC",0,0.5,-0.77107286634058,0.285871297355131,2.69727277090955
"488","ConjugateNormal",32,"Rejection","MCMC",0,1,-0.77107286634058,0.285871297355131,2.69727277090954
"489","ConjugateNormal",32,"Rejection","OFF",-1,0.5,0.798954241625378,0.0263936949499493,30.2706477111463
"490","ConjugateNormal",32,"Rejection","OFF",-1,1,0.798954241625378,0.0263936949499495,30.2706477111461
"491","ConjugateNormal",32,"Rejection","OFF",0,0.5,-0.774098797778812,0.37179195592639,2.08207516445588
"492","ConjugateNormal",32,"Rejection","OFF",0,1,-0.774098797778812,0.371791955926389,2.08207516445589
"493","ConjugateNormal",32,"SKL","IS",-1,0.5,0.0638186383548997,0.00460102391514833,13.87052958903
"494","ConjugateNormal",32,"SKL","IS",-1,1,0.0624346482153943,0.00407370989302243,15.3262382091406
"495","ConjugateNormal",32,"SKL","IS",0,0.5,-0.127456099762468,0.0111486036767067,11.4324720349301
"496","ConjugateNormal",32,"SKL","IS",0,1,-0.125171727710376,0.0104607423169523,11.9658551867325
"497","ConjugateNormal",32,"SKL","MCMC",-1,0.5,0.0636089531210338,0.0229855738738304,2.76734239789653
"498","ConjugateNormal",32,"SKL","MCMC",-1,1,0.0636089531210338,0.0229855738738304,2.76734239789653
"499","ConjugateNormal",32,"SKL","MCMC",0,0.5,-0.126625753996124,0.0330553517689285,3.83071869515393
"500","ConjugateNormal",32,"SKL","MCMC",0,1,-0.126625753996124,0.0330553517689284,3.83071869515393
"501","ConjugateNormal",32,"SKL","OFF",-1,0.5,0.0652244947301722,0.0145124859208885,4.49437092209623
"502","ConjugateNormal",32,"SKL","OFF",-1,1,0.0652244947301722,0.0145124859208885,4.49437092209624
"503","ConjugateNormal",32,"SKL","OFF",0,0.5,-0.130551567062893,0.0242146204505997,5.39143561342337
"504","ConjugateNormal",32,"SKL","OFF",0,1,-0.130551567062893,0.0242146204505997,5.39143561342336
"505","ToyNormal",4,"ApproxRejection","IS",-1,0.5,0.273468321809108,0.0277616499102188,9.85057886305403
"506","ToyNormal",4,"ApproxRejection","IS",-1,1,0.270525936270973,0.026683173123455,10.1384469912679
"507","ToyNormal",4,"ApproxRejection","IS",0,0.5,0.544789360199732,0.0557766799106716,9.76733217309155
"508","ToyNormal",4,"ApproxRejection","IS",0,1,0.541212404042647,0.0535865544033783,10.0997798807629
"509","ToyNormal",4,"ApproxRejection","MCMC",-1,0.5,0.273410495121009,0.0294892170112603,9.27154135752769
"510","ToyNormal",4,"ApproxRejection","MCMC",-1,1,0.273410495121009,0.0294892170112603,9.27154135752769
"511","ToyNormal",4,"ApproxRejection","MCMC",0,0.5,0.538704905156622,0.0628601884764073,8.56989007213696
"512","ToyNormal",4,"ApproxRejection","MCMC",0,1,0.538704905156622,0.0628601884764074,8.56989007213696
"513","ToyNormal",4,"ApproxRejection","OFF",-1,0.5,0.274238487627566,0.0317217904618671,8.64511377304597
"514","ToyNormal",4,"ApproxRejection","OFF",-1,1,0.274238487627566,0.0317217904618671,8.64511377304597
"515","ToyNormal",4,"ApproxRejection","OFF",0,0.5,0.533147468395837,0.0758883352740831,7.02542052701892
"516","ToyNormal",4,"ApproxRejection","OFF",0,1,0.533147468395837,0.0758883352740831,7.02542052701892
"517","ToyNormal",4,"Rejection","IS",-1,0.5,0.273468321809108,0.0277616499102189,9.85057886305403
"518","ToyNormal",4,"Rejection","IS",-1,1,0.270525936270973,0.026683173123455,10.1384469912679
"519","ToyNormal",4,"Rejection","IS",0,0.5,0.550324815207537,0.0573426159057283,9.59713481003858
"520","ToyNormal",4,"Rejection","IS",0,1,0.541595522864779,0.0551319664103093,9.82362063478846
"521","ToyNormal",4,"Rejection","MCMC",-1,0.5,0.273410495121009,0.0294892170112603,9.27154135752768
"522","ToyNormal",4,"Rejection","MCMC",-1,1,0.273410495121009,0.0294892170112603,9.27154135752769
"523","ToyNormal",4,"Rejection","MCMC",0,0.5,0.538420381942007,0.112653362947705,4.77944348800264
